month,bnf_name,bnf_code,actual_cost,body,scalp
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,417.95138,11,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,122.88675999999998,6,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,608.68625,32,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,282.72635,7,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,178.28500000000003,8,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,25.74065,1,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,153.65805,8,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,49.2291,12,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,147.50131,23,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,374.99061000000006,15,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,79.96319,28,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,61.53018,7,0
2019-01-01,Calcipotriol_Oint 50mcg/1g,1305020D0AAAAAA,122.89916,1,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.70381,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,460.48527,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.11791,6,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,497.27696,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,331.57171,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.35101999999995,10,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,73.169,2,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.93656,46,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,570.92237,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,497.30175999999994,90,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.21712,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,773.5557200000001,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.03360999999995,56,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.24191999999994,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.5575200000001,84,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,534.1182699999999,48,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,607.83807,52,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,681.49587,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,313.08286,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,607.78847,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.17992000000004,30,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,497.26456999999994,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,423.65637000000004,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,313.12006,108,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,55.26815,636,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.64575,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,110.5239,660,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.5203200000001,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,18.41445,62,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,423.60675999999995,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,73.6702,922,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,460.47287,108,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,221.01061,180,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,184.18169999999998,38,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.25432,44,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.43746,102,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,957.68784,22,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,184.1941,400,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,644.6545699999999,48,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,571.00916,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.02121,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,589.46082,34,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,313.12005,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,55.24335,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.68080999999995,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,589.3120200000001,8,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.42506,60,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.24192000000005,40,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,110.48669999999998,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,626.2401199999999,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.41266,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,1068.27374,40,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.71799999999996,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.44985,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.71801000000005,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.35102,10,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.60712,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.60856,40,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,128.96314999999998,130,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,570.95957,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,221.06021,84,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.70382,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,276.30356,56,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.38821,48,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,55.25575,48,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.5575299999999,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,626.1905300000001,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,478.87493,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,884.0672400000001,66,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,460.46047,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,1105.04064,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,570.97198,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,589.32443,10,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.71622,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,681.50828,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,386.80267000000003,64,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,147.36520000000002,8,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.71621,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.97375999999997,80,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,681.4834699999999,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,165.79206,110,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,350.01095999999995,44,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,791.98257,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,589.3616199999999,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,478.85013,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.02121999999997,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,460.46046,64,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,755.20327,34,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,792.0321799999999,34,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,884.05483,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.02122,60,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,313.15726,54,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,663.0814300000001,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,128.91355,8,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,331.52212,40,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.36341,96,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.67902,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,110.4991,66,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,423.64396,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.35101,40,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,681.50827,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,184.18170999999998,480,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,865.65279,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,55.24334999999999,40,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,147.4024,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,478.9121200000001,88,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,791.9453699999999,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,331.57170999999994,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.69142,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.60855999999998,392,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,681.53307,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.65601,48,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.48704999999998,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,423.58196,8,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,1307.69879,44,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,571.0215699999999,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,276.29116,308,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.46224999999998,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.58374999999998,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.07081000000005,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,221.03541,10,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,276.26635999999996,72,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.78000999999995,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,128.92595,106,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,478.87491,64,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,736.7764199999999,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,570.99677,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,313.10767,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.05842,58,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,128.93835,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.7038299999999,38,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,313.12005999999997,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,313.12006999999994,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,497.32657,44,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,626.2773199999999,30,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,386.79026999999996,70,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.64182,6,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.40025999999997,8,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.19232000000005,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,626.19052,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,755.09168,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.64361,6,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,257.86431000000005,60,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.63334999999998,170,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,405.22952,72,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,939.33539,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,755.11648,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,515.75342,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.08320999999995,22,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,276.30355,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,755.0668700000001,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,221.023,44,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.93656999999996,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,1141.8571399999998,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,497.28937,104,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,184.18171,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.92416,48,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,460.51007000000004,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,55.25574999999999,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,165.80444999999997,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,165.77966,10,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.41301999999996,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.98617,54,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.5699199999999,44,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.33860999999996,8,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,165.77965,496,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,276.26636,8,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,257.80231,6,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,442.00881999999996,10,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.64576,70,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.98616000000004,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,276.27876000000003,236,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,423.59435999999994,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,386.75307,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.37581,70,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,957.76224,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,331.50971,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,147.3404,44,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,331.58411,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.63121,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,644.6173699999999,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,718.2875799999999,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,865.71479,38,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,534.09347,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.5947199999999,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,570.98437,66,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,257.85191000000003,304,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.94896,156,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,73.695,324,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,36.8289,62,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.47465,84,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,147.36521,96,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,257.82711,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,294.68081,220,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,534.1802700000001,26,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.58231,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,681.45867,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.58375999999998,6,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,73.6826,694,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,534.15546,66,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,257.90151,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.48706,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,386.83987,22,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,331.57171000000005,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,718.23797,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,957.5886399999999,6,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,147.3652,240,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,423.60677,12,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,184.1693,58,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,349.94897000000003,36,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.54512,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,736.6648299999999,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,699.89793,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,386.77786,48,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.58375,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,147.32801,116,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.59615,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,460.53486,28,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.57136,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,589.37402,54,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,607.77607,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,110.4867,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,331.5469,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,165.76726,360,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.47465999999997,14,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,128.93834999999999,564,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.40062,20,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,552.5327199999999,16,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.62095,304,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,239.42505,6,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.36342,84,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,534.10587,84,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,202.67055,18,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,368.38820999999996,32,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,644.65458,24,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,607.80088,62,0
2019-01-01,Calcipotriol/Betameth_Oint 0.005%/0.05%,1305020D0AAAFAF,55.28055,234,0
