pct,month,BNFCode,BNFName,TotalItems,TotalCost
06D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,1137.48
00R,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,447.47999999999996
11M,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,276,7012.599999999998
09D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,86,2409.3799999999997
03R,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,89,2770.1400000000003
99H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,124,3075.6200000000003
00J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1309.79
07T,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,527.5
09L,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,76,2120.2499999999995
12F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,74,2176.91
00T,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,1008.72
05Q,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,115,2834.37
08F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,85,2238.73
06M,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,71,1941.9399999999998
07V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,111,2970.19
05R,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,51,1420.2100000000003
04L,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,21,655.65
00P,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,1815.7
08K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,171,4098.07
10J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,60,1624.6599999999999
05F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,108,2539.15
00N,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1086.7099999999998
5M1,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,804.79
09G,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,228,6334.2
00L,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,749.5799999999999
02X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1160.7600000000002
02M,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,124,3108.36
99E,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,209,5153.759999999999
00C,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,11,286.07
10V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,59,1847.3400000000001
08G,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,740.2
10R,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,8,325.37
13T,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,144,4250.030000000001
04F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1085.94
09A,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,74,1908.15
10D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,380.12
05J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,46,1221.58
08X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,73,1773.7400000000005
10K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,80,2028.9700000000003
14Y,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,107,2936.9699999999993
10E,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,60,1522.3000000000002
07J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,94,2530.17
00M,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,53,1471.25
99N,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,150,3966.649999999999
00K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,942.8500000000001
08D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,25,709.7599999999999
99C,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,38,1138.53
5MX,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,44.17
06H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,287,7712.349999999999
08J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,964.6099999999999
05N,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,305,7985.18
01W,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,18,557.01
10Q,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,117,3085.85
99M,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,59,1720.47
01K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,251,6263.329999999999
07Q,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1129.8
04C,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,82,2326.3199999999997
07R,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,1039.1200000000001
03H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,54,1319.1100000000004
07H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,68,1418.92
04H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,65,1827.15
04K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,77,2369.35
15D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,193,4986.24
02R,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,2011.1700000000003
08E,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1692.7500000000002
03N,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,199,5569.569999999997
01X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,63,1672.54
07X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,120,2886.1800000000003
05G,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,166,4180.96
09C,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,638.49
08Y,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,55,1297.15
11A,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,223,6089.09
06T,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,68,1850.23
08V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,27,644.3900000000001
07N,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,135,3642.45
11N,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,219,5691.219999999999
07W,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,983.2400000000001
01Y,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,59,1530.9099999999999
04M,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,68,1938.67
01J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,550.79
03L,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,17,505.67
00V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,66,1672.26
02H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1104.1000000000001
00Y,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,37,1059.3000000000002
06A,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,100,2653.7800000000007
01F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,756.29
99F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,636.02
02D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,32,830.98
02G,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1163.45
00Q,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1033.0200000000002
06V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,153,3776.2999999999993
08A,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,112,2577.9799999999996
99D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1068.7399999999998
10X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,124,3933.71
06F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,85,2076.94
02Y,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,137,3281.9800000000005
15F,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,121,3597.8799999999987
04V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,148,4399.2
08Q,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1233.76
08L,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,113,2787.039999999999
01D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,1832.0200000000004
07K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,172,4431.04
04E,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,73,2105.5600000000004
08P,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,918.6500000000001
01V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,778.84
09J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,113,3298.2999999999993
06K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,185,4836.699999999999
04J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1465.0800000000002
05C,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,83,2425.0699999999997
15C,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,256,7430.400000000001
08R,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,22,672.2499999999999
03Q,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,191,5381.539999999999
11J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,131,3802.74
11D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,2,39.47
09N,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,89,2407.16
06Q,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,164,3890.2499999999995
05W,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,2047.6099999999997
03J,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,21,542.94
05H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1396.57
01H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,60,1646.27
05D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1239.23
08M,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,45,1076.9399999999998
02P,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,112,2685.43
02T,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,48,1188.93
09E,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1428.56
99K,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,156,3549.15
03T,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,131,3331.55
05V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,73,2004.3300000000002
04Y,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,80,2012.7600000000002
10L,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,84,1972.4599999999998
5PF,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,2,39.47
11X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,104,2884.44
10C,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,813.83
08H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,1911.3000000000002
08T,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,54,1498.8300000000004
09H,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,990.56
03W,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,148,3781.8700000000003
15A,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,236,5743.45
00D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,34,976.0200000000001
07Y,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,44,1060.3300000000002
03V,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,22,576.79
00X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,969.8900000000001
5A3,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,1,19.74
12D,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,47,1514.0100000000002
03X,2011-03-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,713.42
00P,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,1842.9300000000003
04V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,168,4872.710000000001
08T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,71,1907.6000000000004
05D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,1054.1499999999999
03V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,20,501.11
99E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,199,4782.190000000001
05W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,71,1959.5200000000002
07R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,1100.03
05R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,57,1567.2999999999997
11J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,147,4001.39
06L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,189,5325.829999999998
07P,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1036.4099999999999
08V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,28,747.51
03L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,15,470.37000000000006
09Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,152,4182.0
10K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,72,1881.2600000000004
07K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,157,3920.12
10R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,19,542.95
99P,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,261,6728.650000000003
10C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,31,834.5600000000001
09N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,96,2631.42
07G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,913.5600000000001
02T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,69,1619.0500000000002
04F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,43,1197.43
09G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,228,6138.380000000001
15F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,140,3866.2900000000004
03T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,138,3355.1699999999996
05L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,165,4004.1600000000008
10A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,158,4048.6800000000003
03Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,176,5066.959999999999
10J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,80,2272.1600000000003
08K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,162,3964.7400000000002
04L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,42,1287.96
14Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,138,3496.59
08H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,78,1930.66
06Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,54,1619.67
99C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1186.7200000000003
99K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,164,3685.8599999999997
00N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,41,1054.93
15D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,211,5474.4400000000005
07N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,126,3278.67
09C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,36,824.14
07M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,209,5072.93
01H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,62,1762.1900000000005
15A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,195,4829.390000000001
00M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,50,1249.64
09W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,77,1994.22
12D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,47,1331.76
00X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1054.48
5PF,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,2,39.42
03E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,86,2503.18
15E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,323,8489.250000000002
13T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,153,4634.950000000001
03W,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,158,4198.09
10V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,67,1760.9699999999998
07V,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,115,2948.0299999999997
08M,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1127.2100000000003
08Q,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1108.2700000000002
09J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,106,2996.3199999999997
01C,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1329.5
03A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,100,2860.82
08D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,24,707.26
04J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,38,1181.8400000000001
07Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,66,1629.5700000000004
02F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,83,2249.14
11N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,191,5187.81
08F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,87,2146.65
5M2,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,10,230.38
01Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,57,1306.9100000000003
08L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,124,3041.79
08N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,66,1738.23
03X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,30,816.4699999999999
06K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,192,4966.110000000001
03K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,16,477.40000000000003
05Y,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,79,2189.6900000000005
07T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,638.72
06H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,309,8217.17
03J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,26,654.9699999999999
03F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,35,819.77
05H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,52,1438.9300000000003
09E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,69,1826.8299999999997
00D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,29,845.55
02H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,49,1232.6800000000003
11A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,253,6787.760000000002
03N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,213,6061.160000000003
01T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,23,627.3000000000001
14L,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,131,3552.5600000000004
01D,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,81,2068.1
5M1,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,25,748.63
05J,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,54,1415.8799999999999
04R,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,110,3593.04
99H,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,142,3512.06
02G,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,39,1074.54
05F,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,119,2774.2
02E,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,81,1958.7299999999996
06T,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,68,1773.56
05A,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,77,2123.4900000000002
06N,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,250,6913.290000000001
01K,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,248,6332.13
10X,2010-11-01,0407010Q0AAAAAA,Co-Proxamol_Tab 32.5mg/325mg            ,151,4987.58
