month,bnf_name,bnf_code,quantity,actual_cost
2015-01-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,3356,18127.25999999999
2015-01-01,Fluenz_Vac Nsl Susp 0.2ml Ud            ,1404000H0BRAAAJ,16,208.54
2015-01-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,100,565.78
2015-01-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,173,934.12
2015-01-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,795,4835.459999999999
2015-01-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,12272,59465.079999999965
2015-01-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,80044,486880.57999999955
2015-02-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,1200,6493.919999999999
2015-02-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,66,374.21
2015-02-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,8320,40174.38000000002
2015-02-01,Fluarix_Vac 0.5ml Pfs                   ,1404000H0BFAAAF,1,5.13
2015-02-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,40,216.41
2015-02-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,65,396.20000000000005
2015-02-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,710,3644.850000000001
2015-02-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,1422,11903.110000000004
2015-02-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,36176,220528.11000000002
2015-02-01,Influvac Desu_Vac 0.5ml Pfs             ,1404000H0BTAAAF,74,357.28999999999996
2015-02-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,239,1457.8999999999996
2015-02-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,3030,14713.760000000004
2015-02-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,9,75.43
2015-02-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,150904,919624.8499999999
2015-02-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,15,250.07
2015-02-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,2938,27011.669999999987
2015-02-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,45,270.54
2015-02-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,71,594.3000000000001
2015-03-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,467,2531.2900000000004
2015-03-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,57,347.72
2015-03-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,2168,19949.010000000006
2015-03-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,41,232.66
2015-03-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,16646,101532.67000000003
2015-03-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,209,1073.8400000000001
2015-03-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,64,346.58
2015-03-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,8169,39433.58000000004
2015-03-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,91117,555698.24
2015-03-01,Influvac Desu_Vac 0.5ml Pfs             ,1404000H0BTAAAF,25,120.81
2015-03-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,15,250.85
2015-03-01,Fluarix_Vac 0.5ml Pfs                   ,1404000H0BFAAAF,1,5.0
2015-03-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,2,33.44
2015-03-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,24,144.41
2015-03-01,Influenza_Vac Inact 9mcg/0.1ml Pfs      ,1404000H0AAAHAH,1,29.38
2015-03-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,3447,16695.780000000002
2015-03-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,5,41.95
2015-03-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,9,75.4
2015-03-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,121,738.5300000000001
2015-03-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,412,3451.650000000001
2015-04-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,6421,39130.289999999906
2015-04-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,3,17.01
2015-04-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,79,481.5700000000001
2015-04-01,Influenza_Vac Inact 9mcg/0.1ml Pfs      ,1404000H0AAAHAH,1,8.38
2015-04-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,1,6.01
2015-04-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,1843,8947.86
2015-04-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,1,8.37
2015-04-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,517,2797.3400000000006
2015-04-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,1817,8773.929999999997
2015-04-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,293,1503.8
2015-04-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,807,6753.86
2015-04-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,92,497.71
2015-04-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,1095,10065.309999999998
2015-04-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,31713,193210.89999999982
2015-04-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,3,50.06
2015-04-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,3,50.28
2015-04-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,17,103.59
2015-04-01,Influvac Desu_Vac 0.5ml Pfs             ,1404000H0BTAAAF,2,9.65
2015-05-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,4,24.05
2015-05-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,99,478.0300000000001
2015-05-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,14,75.74000000000001
2015-05-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,33,160.5500000000001
2015-05-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,30,183.00000000000006
2015-05-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,15547,94789.20999999982
2015-05-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,31,188.94
2015-05-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,16,82.4
2015-05-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,4796,29230.68
2015-05-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,11,92.07
2015-05-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,959,8825.759999999998
2015-05-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,5,27.05
2015-06-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,2,10.82
2015-06-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,49,298.9500000000001
2015-06-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,3932,23974.929999999993
2015-06-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,1226,5921.27
2015-06-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,1,16.77
2015-06-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,168,1406.73
2015-06-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,22197,135350.07000000007
2015-06-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,1,6.1
2015-06-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,25,121.45
2015-06-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,827,6924.78
2015-06-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,14,233.16
2015-06-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,6,32.81
2015-06-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,2,12.03
2015-06-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,738,6787.27
2015-07-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,1,5.41
2015-07-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,73,444.86
2015-07-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,4,21.64
2015-07-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,544,2641.24
2015-07-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,5801,35359.00999999995
2015-07-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,267,1288.9
2015-07-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,1573,9586.45
2015-07-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,1308,12023.69
2015-07-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,87,530.35
2015-08-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,2502,15240.580000000005
2015-08-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,824,5019.850000000001
2015-08-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,293,1413.94
2015-08-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,166,1011.2900000000001
2015-08-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,16,77.65
2015-08-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,4,33.48
2015-08-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,159,968.7200000000001
2015-08-01,Fluarix_Vac 0.5ml Pfs                   ,1404000H0BFAAAF,12,34.24
2015-08-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,10,91.91
2015-09-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,777,6506.149999999998
2015-09-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,181643,1107741.7599999995
2015-09-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,10,83.71000000000001
2015-09-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,51078,469759.07999999996
2015-09-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,38,215.51999999999998
2015-09-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,3001,15410.33
2015-09-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,1,8.39
2015-09-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,2467,13352.990000000002
2015-09-01,Influenza_Vac Inact 9mcg/0.1ml Pfs      ,1404000H0AAAHAH,1,8.39
2015-09-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,343,2091.3900000000003
2015-09-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,6152,33305.369999999995
2015-09-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,1169,7030.43
2015-09-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,35263,171290.76
2015-09-01,Influvac Desu_Vac 0.5ml Pfs             ,1404000H0BTAAAF,16,77.28
2015-09-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,1242030,7570527.940000001
2015-09-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,765,4666.169999999996
2015-09-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,21324,102989.96000000002
2015-10-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,959,5435.29
2015-10-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,3379,20628.65
2015-10-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,45886,248207.64000000013
2015-10-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,1027,6172.02
2015-10-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,13,108.94
2015-10-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,4271,21916.329999999998
2015-10-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,784764,4781537.34
2015-10-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,2649,14327.839999999998
2015-10-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,31175,260874.32000000007
2015-10-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,102890,945589.3499999997
2015-10-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,284,4726.52
2015-10-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,2998,18266.690000000002
2015-10-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,476,3982.909999999999
2015-10-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,3911813,23806073.409999996
2015-10-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,123632,600112.9899999999
2015-10-01,Influenza_Vac Inact 9mcg/0.1ml Pfs      ,1404000H0AAAHAH,1,8.38
2015-10-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,157919,762163.5399999995
2015-11-01,Influenza_Vac Inact 9mcg/0.1ml Pfs      ,1404000H0AAAHAH,2,16.74
2015-11-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,12065,100877.62999999999
2015-11-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,43692,211874.87
2015-11-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,2,33.48
2015-11-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,56377,271826.0400000001
2015-11-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,1259,7558.879999999999
2015-11-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,82,1364.24
2015-11-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,1558101,9475325.24
2015-11-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,1141,6945.26
2015-11-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,41277,378977.03999999986
2015-11-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,17667,95467.90000000001
2015-11-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,2772,16879.130000000026
2015-11-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,355780,2165632.7599999984
2015-11-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,2342,12006.039999999999
2015-11-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,12,100.32
2015-11-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,912,4927.969999999999
2015-11-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,92,770.1800000000001
2015-12-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,144,865.47
2015-12-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,5547,46417.69
2015-12-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,628794,3829043.6499999994
2015-12-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,25,416.65999999999997
2015-12-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,20352,98796.77000000002
2015-12-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,26189,126427.22000000002
2015-12-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,148695,906063.7300000001
2015-12-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,3258,16719.42
2015-12-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,1178,7180.6799999999985
2015-12-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,958,5837.52
2015-12-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,22308,205033.72999999995
2015-12-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,6,50.21999999999999
2015-12-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,66,553.1999999999999
2015-12-01,Influenza_Vac Inact 9mcg/0.1ml Pfs      ,1404000H0AAAHAH,1,8.38
2015-12-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,1,16.76
2015-12-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,7742,41879.31
2015-12-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,528,2856.0499999999997
2016-01-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,78493,477612.4100000002
2016-01-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,203,1096.87
2016-01-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,450,7395.469999999999
2016-01-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,283472,1724575.969999999
2016-01-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,13425,64724.959999999955
2016-01-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,2,16.72
2016-01-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,164,998.19
2016-01-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,203,1040.58
2016-01-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,7,58.58999999999999
2016-01-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,6768,32818.47999999999
2016-01-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,1524,12691.890000000003
2016-01-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,8059,73985.40999999997
2016-01-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,3074,16613.640000000003
2016-01-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,591,3597.330000000001
2016-01-01,Influenza_Vac(Live Atten)NslSusp 0.2mlUd,1404000H0AAAJAJ,2,33.47
2016-01-01,Preflucel_Vac Inact 0.5ml Pfs           ,1404000H0BSAAAF,1,8.3
2016-02-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,929,4771.5599999999995
2016-02-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,12705,61396.62000000001
2016-02-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,53,286.91
2016-02-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,8,67.02000000000001
2016-02-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,4,66.64
2016-02-01,Mastaflu_Vac 0.5ml Pfs                  ,1404000H0BJAAAF,1,6.02
2016-02-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,36975,225499.93000000002
2016-02-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,89,542.79
2016-02-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,432,2635.5500000000006
2016-02-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,8615,41800.509999999995
2016-02-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,2816,25904.59999999999
2016-02-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,156794,953135.2499999998
2016-02-01,FluMist Quadrivalent_VacNslSusp 0.2ml Ud,1404000H0BVAAAJ,2,33.32
2016-02-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,5,41.95
2016-02-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,1,5.67
2016-02-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,1012,8475.87
2016-02-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,2162,11707.1
2016-03-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,999,5410.84
2016-03-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,1,8.38
2016-03-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,6006,55261.83
2016-03-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,2322,11289.38
2016-03-01,Viroflu_Vac Inact 0.5ml Pfs             ,1404000H0BMAAAF,4,24.4
2016-03-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,154,940.03
2016-03-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,990,5361.03
2016-03-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,26,218.13999999999993
2016-03-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,5183,25044.329999999994
2016-03-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,1,16.66
2016-03-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,105175,634810.8799999995
2016-03-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,923,7732.25
2016-03-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,91,467.51
2016-03-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,31160,190080.11
2016-04-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,43481,263641.81999999983
2016-04-01,Inflexal V_Vac 0.5ml Pfs                ,1404000H0BIAAAF,2,11.35
2016-04-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,5,41.95
2016-04-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,163,792.0200000000002
2016-04-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,121,738.2300000000002
2016-04-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,35,179.77
2016-04-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,664,6107.919999999999
2016-04-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,1,8.37
2016-04-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,6,32.46
2016-04-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,10361,63186.28
2016-04-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,1,16.66
2016-04-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,6206,29978.649999999998
2016-04-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,24,130.11999999999998
2016-05-01,Intanza_Vac 9mcg/0.1ml Strain Pfs       ,1404000H0BQAAAH,1,8.38
2016-05-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,329,3026.6899999999996
2016-05-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,59,286.71
2016-05-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,2948,17980.269999999997
2016-05-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,1,8.39
2016-05-01,Influenza_Vac Inact 9mcg/0.1ml Pfs      ,1404000H0AAAHAH,1,8.39
2016-05-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,21130,128865.52999999996
2016-05-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,71,342.99
2016-05-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,8,43.31
2016-05-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,60,366.07
2016-05-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,13,66.78
2016-06-01,Influenza_Vac Inact 15mcg/0.1ml Pfs     ,1404000H0AAAIAI,1,8.39
2016-06-01,Fluenz_Tetra Vac Nsl Susp 0.2ml Ud      ,1404000H0BRABAJ,2,33.44
2016-06-01,Agrippal_Vac 0.5ml Pfs                  ,1404000H0BHAAAF,7,37.92
2016-06-01,Imuvac_Vac 0.5ml Pfs                    ,1404000H0BNAAAF,1134,6911.780000000001
2016-06-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,11,67.16
2016-06-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,11,53.46
2016-06-01,Fluarix Tetra_Vac 0.5ml Pfs             ,1404000H0BUAAAF,23,208.58999999999997
2016-06-01,Influenza_Vac Inact 0.5ml Pfs           ,1404000H0AAAFAF,16875,102943.74999999999
2016-06-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,1,8.38
2016-06-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,1,5.14
2016-06-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,28,135.48000000000002
2016-06-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,1,5.42
2016-07-01,Optaflu_Vac 0.5ml Pfs                   ,1404000H0BPAAAF,324,1978.53
2016-07-01,Fluvirin_Vac 0.5ml Pfs                  ,1404000H0BBAAAF,3,15.43
2016-07-01,Intanza_Vac 15mcg/0.1ml Strain Pfs      ,1404000H0BQABAI,2,16.78
2016-07-01,Enzira_Vac Inact 0.5ml Pfs              ,1404000H0BLAAAF,17,82.69
2016-07-01,Influvac Sub-Unit_Vac 0.5ml Pfs         ,1404000H0BCAAAF,4,19.48
2016-07-01,Begrivac_Vac 0.5ml Pfs                  ,1404000H0BGAAAF,3,16.259999999999998
